user_id,01,02,03,04,05,06,07,08,09,10,11,total,rank
369129,57.121,61.512,55.509,59.236,54.652,60.024,62.616,57.558,62.784,55.454,59.474,645.940,31202
7523823,58.185,63.630,54.216,62.120,54.160,59.490,61.767,59.057,63.282,52.011,58.008,645.926,31272
5045,57.397,63.965,55.669,63.251,57.195,56.688,59.543,57.507,62.070,53.837,58.750,645.872,31538
1210,58.883,57.308,53.599,61.648,56.405,59.498,63.195,56.185,69.558,51.517,57.789,645.585,32999
55476,58.041,62.621,54.184,60.191,52.380,58.531,62.950,54.174,72.385,52.514,57.579,645.550,33194
23258,58.268,60.958,54.493,56.737,56.371,61.370,66.303,57.968,62.820,54.162,56.092,645.542,33227
181409,58.995,60.676,57.874,58.905,57.031,59.246,62.994,54.258,69.257,54.719,51.503,645.458,33686
140091,57.809,61.606,56.302,59.222,53.147,60.024,63.053,57.887,64.519,55.418,56.379,645.366,34173
40972,58.468,62.158,56.041,58.518,55.811,57.154,63.337,57.529,61.147,53.893,61.271,645.327,34376
129,58.851,58.042,56.209,59.992,54.307,59.819,61.098,59.006,60.860,56.159,60.953,645.296,34581
20309,57.691,61.831,55.765,61.063,58.098,59.574,60.297,57.571,66.842,50.853,55.642,645.227,34979
64962,58.547,63.221,55.668,57.660,53.392,57.394,64.258,56.851,68.451,56.076,53.606,645.124,35523
2710404,54.892,70.412,50.896,57.219,51.068,59.790,64.874,57.774,62.682,56.986,58.433,645.026,36059
487136,57.372,63.894,54.587,60.756,53.605,63.574,66.086,55.240,64.413,53.069,52.118,644.714,37776
26577,54.915,61.323,51.348,63.913,55.462,58.623,65.667,59.652,62.143,52.857,58.751,644.654,38114
267,58.968,62.780,58.978,58.739,53.808,61.994,64.023,54.909,57.161,54.533,58.718,644.611,38354
3597,57.391,63.261,57.329,60.101,53.983,60.566,64.562,55.401,64.139,53.345,54.403,644.481,39158
61096,58.185,63.630,53.652,61.135,54.914,59.258,63.604,56.244,64.502,54.160,55.147,644.431,39483
13623,58.635,56.787,53.615,60.402,53.226,57.908,61.772,60.092,67.303,54.944,59.691,644.375,39833
75561,59.337,63.299,54.846,60.187,52.894,61.197,63.970,58.892,61.013,46.671,61.977,644.283,40398
9489,59.126,61.363,56.302,57.911,53.979,59.547,62.616,57.469,67.218,51.418,57.310,644.259,40546
11235,59.188,57.954,54.359,60.593,54.769,60.530,62.871,58.893,61.687,53.249,60.050,644.143,41248
5648,59.420,57.549,55.377,60.412,56.599,58.737,60.691,59.500,66.676,54.078,55.089,644.128,41342
155,58.412,63.589,56.853,62.259,52.393,60.514,62.245,58.694,60.330,54.116,54.653,644.058,41768
42175,58.570,61.902,56.592,61.171,54.474,56.079,61.408,57.549,61.052,52.589,62.655,644.041,41880
11334,58.253,61.363,58.449,55.908,56.756,56.455,62.996,58.243,63.554,52.576,59.385,643.938,42576
15267,58.042,62.020,55.400,64.398,56.842,58.418,57.735,57.864,64.442,54.113,54.648,643.922,42675
1078,56.943,61.985,57.611,59.512,56.514,55.720,63.222,57.241,65.846,53.716,55.406,643.716,43921
481165,59.506,62.014,56.070,56.653,55.611,62.659,66.691,56.919,61.070,45.868,60.564,643.625,44517
13424,60.290,57.954,56.864,59.470,52.883,61.225,65.334,55.511,63.859,55.268,54.942,643.600,44669
2568,57.697,63.630,57.263,60.976,57.562,60.988,63.785,48.216,66.084,51.051,56.321,643.573,44831
61,59.420,57.138,56.906,60.014,56.599,59.674,61.663,57.264,58.875,55.858,60.099,643.510,45212
9743,57.545,59.570,56.086,59.333,54.460,57.604,62.924,57.859,66.862,53.654,57.602,643.499,45288
90,59.913,57.950,53.286,62.514,53.148,63.048,66.589,54.269,60.560,53.064,59.152,643.493,45329
1207,58.860,63.665,54.573,56.761,56.430,56.917,64.258,57.277,64.398,54.321,55.955,643.415,45861
5265,59.420,57.549,55.377,60.807,56.599,58.737,58.571,59.042,66.220,54.256,56.499,643.077,48107
2282,57.800,61.102,54.622,60.763,54.109,59.815,64.607,56.919,66.268,53.165,53.828,642.998,48600
45962,58.356,62.317,56.761,60.746,52.556,61.681,65.873,58.224,58.921,51.527,56.013,642.975,48765
22510,57.899,62.299,56.264,59.133,54.166,58.271,62.976,58.435,59.394,53.579,60.485,642.901,49246
1337,59.292,57.196,54.739,62.514,54.538,54.195,62.348,56.511,69.714,52.575,59.227,642.849,49617
8,59.420,57.138,56.906,60.014,56.599,59.674,61.663,57.264,58.875,55.730,59.508,642.791,50044
75766,58.203,60.951,56.731,60.288,53.658,60.282,63.645,58.874,59.458,53.112,57.506,642.708,50645
34754,59.126,61.915,58.423,59.551,57.229,59.064,63.254,54.565,55.995,53.886,59.599,642.607,51372
658508,59.420,57.338,55.377,62.185,57.005,58.353,59.456,59.500,66.676,50.896,56.291,642.497,52153
73172,59.188,57.933,53.681,62.074,56.300,55.518,60.126,59.485,61.833,54.250,62.020,642.408,52851
2267,58.006,62.343,56.580,59.878,58.691,58.237,67.892,47.515,65.245,50.132,57.879,642.398,52949
97910,58.203,61.219,55.078,61.769,54.707,56.743,52.963,59.441,66.334,55.640,60.299,642.396,52967
527271,59.188,57.933,56.209,62.141,57.669,62.389,65.281,55.543,60.943,46.281,58.687,642.264,54016
15620,58.995,60.676,55.788,61.592,52.598,56.380,62.332,56.907,64.397,54.703,57.802,642.170,54702
4119,59.427,56.787,56.738,61.167,54.132,57.702,61.176,59.500,66.628,53.095,55.785,642.137,54946
11378,58.651,62.409,55.106,59.663,50.862,60.537,63.137,57.411,62.301,53.390,58.572,642.039,55677
3296,57.632,60.303,54.831,60.746,57.305,56.317,61.606,57.596,63.709,54.807,57.168,642.020,55827
228811,57.899,61.747,53.057,60.232,54.166,60.730,64.673,56.864,66.693,51.942,53.987,641.990,56012
1352,59.420,57.781,56.032,60.889,56.599,59.674,61.663,59.485,61.833,48.764,59.822,641.962,56224
3837,58.185,63.630,54.216,61.053,56.332,61.262,59.684,54.696,72.231,50.515,50.134,641.938,56398
21357,57.899,62.299,54.863,59.750,52.848,59.886,62.051,58.489,66.514,50.014,57.144,641.757,57787
119389,57.477,63.630,54.618,60.958,56.371,56.262,66.109,56.195,65.176,53.991,50.926,641.713,58167
584680,55.795,63.782,55.698,60.086,52.848,59.255,62.599,57.509,61.615,55.789,56.520,641.496,59896
5868,58.203,56.150,56.112,60.515,53.316,61.615,63.583,55.500,67.879,52.785,55.802,641.460,60173
305750,58.194,62.804,54.517,61.450,52.770,57.493,63.659,56.447,64.370,55.424,54.323,641.451,60253
276312,56.881,62.573,55.719,58.440,52.450,56.260,63.625,58.263,67.109,53.659,56.266,641.245,61971
2408,56.357,62.213,53.222,60.747,55.283,59.794,63.602,55.974,58.948,55.007,59.951,641.098,63215
4614,58.131,60.809,55.326,59.457,52.320,59.886,62.616,56.499,61.556,54.904,59.450,640.954,64394
94678,59.551,56.939,56.148,58.763,55.509,61.186,66.357,53.734,57.375,56.648,58.618,640.828,65430
976,58.156,63.097,52.529,61.951,54.437,57.634,53.969,56.966,65.608,57.004,59.449,640.800,65658
126075,59.171,63.710,54.392,61.233,55.309,61.122,64.273,56.068,57.389,48.880,58.734,640.281,70398
28065,56.351,63.534,53.984,60.930,50.791,53.356,59.383,57.537,74.099,52.635,57.637,640.237,70831
10272,58.768,61.683,56.343,58.192,48.088,63.511,66.405,55.975,65.313,53.877,52.008,640.163,71506
1000000,58.883,57.308,53.568,61.648,56.405,59.126,62.090,57.035,58.986,55.726,59.384,640.159,71548
454016,58.802,54.932,56.619,59.338,55.282,56.433,64.567,60.095,60.801,52.865,60.332,640.066,72374
